vAveCoor	vOM	Ea	ModelStdDv
0.03000000000000000000	0.19000000000000000000	1031.38601199954797194014	362.74189167617236384533
0.03000000000000000000	0.20000000000000000000	1034.00948712062677370405	356.56847974316479640833
0.03000000000000000000	0.20999999999999999999	1013.15378849776029906993	349.89094536244524258350
0.03000000000000000000	0.22000000000000000000	999.37209932957948987919	345.49740266809674149595
0.03000000000000000000	0.23000000000000000000	1011.92333375913405019153	343.91104193282665474340
0.03000000000000000000	0.24000000000000000000	1013.45455229951436904035	342.14382285012978454630
0.03000000000000000000	0.25000000000000000000	992.04884196515665267802	336.70695355886580887872
0.03000000000000000000	0.25999999999999999999	986.45386111808717549687	332.61973949342655598738
0.03000000000000000000	0.27000000000000000001	998.23972241143276118436	331.41206667525340151537
0.03000000000000000000	0.28000000000000000000	988.99226025062674755306	326.56798499458891296698
0.03000000000000000000	0.28999999999999999999	968.59333258204814665060	319.47287610615507152945
0.03000000000000000000	0.30000000000000000001	974.91076525274278480326	320.04464371182546494898
0.03000000000000000000	0.31000000000000000000	989.61367973298900557744	326.25844093367656756355
0.03000000000000000000	0.31999999999999999999	979.18804924994642668867	322.78144751574521695292
0.03000000000000000000	0.33000000000000000001	969.01662405164332819707	319.41400337701195430440
0.03000000000000000000	0.34000000000000000000	984.29722014221814058166	326.93397624309438212475
0.03000000000000000000	0.34999999999999999999	991.27173164211148670422	331.48443221631736993471
0.03000000000000000000	0.36000000000000000001	971.20696682569616270397	322.89424847077185481981
0.03000000000000000000	0.37000000000000000000	960.65395129573435228920	319.76394106088155655510
0.03000000000000000000	0.38000000000000000000	967.84145750419436388112	325.42299105440831166747
0.03000000000000000000	0.38999999999999999999	954.25980717595302232903	322.16848111501728152417
