CompositionName	OM	MinElectronegativityFromO	AveElectronegativityFromO	MaxElectronegativityFromO	StdDvElectronegativityFromO	SkewElectronegativityFromO	KurtoElectronegativityFromO	MinMass	AveMass	MaxMass	StdDvMass	SkewMass	KurtoMass	MinValence	AveValence	MaxValence	StdDvValence	SkewValence	KurtoValence	MinRadius06	AveRadius06	MaxRadius06	StdDvRadius06	SkewRadius06	KurtoRadius06	MinXensity	AveXensity	MaxXensity	StdDvXensity	SkewXensity	KurtoXensity	MinMolDensity	AveMolDensity	MaxMolDensity	StdDvMolDensity	SkewMolDensity	KurtoMolDensity	MinFilling	AveFilling	MaxFilling	StdDvFilling	SkewFilling	KurtoFilling	MinBulkModulus	AveBulkModulus	MaxBulkModulus	StdDvBulkModulus	SkewBulkModulus	KurtoBulkModulus	MinShearModulus	AveShearModulus	MaxShearModulus	StdDvShearModulus	SkewShearModulus	KurtoShearModulus	MinPoissonRatio	AvePoissonRatio	MaxPoissonRatio	StdDvPoissonRatio	SkewPoissonRatio	KurtoPoissonRatio	MinThermalConductivity	AveThermalConductivity	MaxThermalConductivity	StdDvThermalConductivity	SkewThermalConductivity	KurtoThermalConductivity	MinThermalExpansion	AveThermalExpansion	MaxThermalExpansion	StdDvThermalExpansion	SkewThermalExpansion	KurtoThermalExpansion	MinOuterPrincipal	AveOuterPrincipal	MaxOuterPrincipal	StdDvOuterPrincipal	SkewOuterPrincipal	KurtoOuterPrincipal	MinOuterAzimuthal	AveOuterAzimuthal	MaxOuterAzimuthal	StdDvOuterAzimuthal	SkewOuterAzimuthal	KurtoOuterAzimuthal	MinDebyeTemp	AveDebyeTemp	MaxDebyeTemp	StdDvDebyeTemp	SkewDebyeTemp	KurtoDebyeTemp	MinCoor	AveCoor	MaxCoor	StdDvCoor	SkewCoor	KurtoCoor	MinRadius	AveRadius	MaxRadius	StdDvRadius	SkewRadius	KurtoRadius	Ea	Log10A
La0.800Sr0.200Ga0.900Mg0.100O2.850	1.425	-2.49	-2.025	-1.63	0.363421243	0.106643156	1.122137769	24.305	96.914788	138.90547	36.19754584	0.028403709	1.677628555	2	2.85	3	0.357071421	-1.960392118	4.843137255	0.62	0.8458	1.18	0.220843746	0.09606626	1.223601904	1.74	5.4705	6.15	1.329892759	-1.998165858	5.180462224	0.03013	0.0624463	0.084764	0.021559894	-0.073295901	1.224922476	0.05096	0.08789165	0.124878	0.035464258	-0.024426848	1.026629942	28	29.88888889	45	5.342584569	2.474873734	7.125	6.1	12.83636364	17	3.288070096	-1.346651589	3.448282623	0.28	0.280909091	0.29	0.002874798	2.846049894	9.1	13	29.75	160	31.04009504	3.631939432	15.53603652	0.000012	0.00006235	0.00012	5.22898E-05	0.185104836	1.05382756	3	3.9	5	0.943398113	0.200089487	1.15351597	0.000001	1.40000005	2	0.583095069	-0.363172473	2.276813861	142	235.5	400	94.05450547	0.117547491	1.23006926	6	9	12	3	-1.85962E-15	1	0.62	1.003	1.44	0.374287323	0.002478417	1.026617798	935	6.884001833
La0.800Sr0.200Ga0.850Mg0.150O2.825	1.4125	-2.49	-2.0375	-1.63	0.358181169	0.181971568	1.170561001	24.305	95.779338	138.90547	37.71329709	-0.053584422	1.748615392	2	2.825	3	0.379967104	-1.710674407	3.926406926	0.62	0.8483	1.18	0.218830322	0.087183771	1.238882763	1.74	5.36625	6.15	1.449425209	-1.754244216	4.23264187	0.03013	0.06211695	0.084764	0.021315692	-0.056207696	1.247924788	0.05096	0.088302775	0.124878	0.03512746	-0.036155116	1.03979004	28	30.68421053	45	6.19891868	1.876388375	4.520833333	6.1	13.0173913	17	3.326004546	-1.322678753	3.527390916	0.28	0.281304348	0.29	0.003367812	2.194690563	5.816666667	13	33.025	160	37.1062579	2.94181113	10.31759592	0.000012	0.000059975	0.00012	5.17723E-05	0.284524908	1.104512576	3	3.9	5	0.943398113	0.200089487	1.15351597	0.000001	1.350000075	2	0.614410122	-0.384796894	2.333096937	142	237.5	400	96.64496883	0.152826862	1.283403845	6	9	12	3	1.388E-17	1	0.62	1.0055	1.44	0.372048048	-0.00136493	1.031616612	999	7.167161835
La0.800Sr0.200Ga0.830Mg0.170O2.840	1.42	-2.49	-2.0425	-1.63	0.355940655	0.21239321	1.193930157	24.305	95.325158	138.90547	38.29338037	-0.077477114	1.759748892	2	2.815	3	0.388297566	-1.622467032	3.63239927	0.62	0.8493	1.18	0.21801172	0.08385416	1.245104299	1.74	5.32455	6.15	1.492526314	-1.6666771	3.921824586	0.03013	0.06198521	0.084764	0.021215793	-0.049649874	1.257544707	0.05096	0.088467225	0.124878	0.034990481	-0.040655974	1.045099521	28	30.97938144	45	6.463185805	1.708327355	3.918382353	6.1	13.08547009	17	3.337619423	-1.318701396	3.558834173	0.28	0.281452991	0.29	0.003524022	2.013045688	5.052352941	13	34.335	160	39.19467789	2.735875055	9.017152688	0.000012	0.000059025	0.00012	5.15332E-05	0.324885018	1.130786258	3	3.9	5	0.943398113	0.200089487	1.15351597	0.000001	1.330000085	2	0.625379704	-0.380748292	2.324292946	142	238.3	400	97.65044803	0.163628788	1.297181838	6	9	12	3	1.388E-17	1	0.62	1.0065	1.44	0.37114384	-0.002804067	1.03355544	1076	7.630119753
La0.800Sr0.200Ga0.800Mg0.200O2.800	1.4	-2.49	-2.05	-1.63	0.352420204	0.258392683	1.23353715	24.305	94.643888	138.90547	39.13751061	-0.105776475	1.763487737	2	2.8	3	0.4	-1.5	3.25	0.62	0.8508	1.18	0.216769371	0.079115609	1.254535236	1.74	5.262	6.15	1.552841267	-1.544316263	3.514140087	0.03013	0.0617876	0.084764	0.021063511	-0.040137649	1.272405698	0.05096	0.0887139	0.124878	0.034782543	-0.047187782	1.053087778	28	31.4	45	6.8	1.5	3.25	6.1	13.18333333	17	3.351823716	-1.317249869	3.606650268	0.28	0.281666667	0.29	0.00372678	1.788854382	4.2	13	36.3	160	42.05722292	2.474301446	7.521745084	0.000012	0.0000576	0.00012	5.11394E-05	0.386221307	1.177034916	3	3.9	5	0.943398113	0.200089487	1.15351597	0.000001	1.3000001	2	0.640312221	-0.365674035	2.294465489	142	239.5	400	99.12744322	0.17681517	1.311425748	6	9	12	3	-1.77636E-15	1	0.62	1.008	1.44	0.369778312	-0.004852972	1.036389651	1074	7.515031715
La0.800Sr0.200Ga0.750Mg0.250O2.775	1.3875	-2.49	-2.0625	-1.63	0.346112337	0.33619186	1.312551761	24.305	93.508438	138.90547	40.47984934	-0.136756615	1.745209153	2	2.775	3	0.417582327	-1.317105548	2.734767025	0.62	0.8533	1.18	0.214659521	0.071948763	1.27045994	1.74	5.15775	6.15	1.643186672	-1.360460399	2.960352067	0.03013	0.06145825	0.084764	0.020803061	-0.025231756	1.298262778	0.05096	0.089125025	0.124878	0.034429262	-0.057443367	1.066390056	28	32.04761905	45	7.24060107	1.229837388	2.5125	6.1	13.336	17	3.368190018	-1.324086714	3.689257966	0.28	0.282	0.29	0.004	1.5	3.25	13	39.575	160	46.25250669	2.125797708	5.788905948	0.000012	0.000055225	0.00012	5.03867E-05	0.491045442	1.273778942	3	3.9	5	0.943398113	0.200089487	1.15351597	0.000001	1.250000125	2	0.661437592	-0.323968438	2.224488117	142	241.5	400	101.5098517	0.191891284	1.321482933	6	9	12	3	0	1	0.62	1.0105	1.44	0.36747755	-0.007962057	1.040890023	1140	7.861598711
La0.800Sr0.200Ga0.700Mg0.300O2.750	1.375	-2.49	-2.075	-1.63	0.339227063	0.415668092	1.409503309	24.305	92.372988	138.90547	41.74821164	-0.152300763	1.707707173	2	2.75	3	0.433012702	-1.154700538	2.333333333	0.62	0.8558	1.18	0.212499318	0.065781992	1.286536513	1.74	5.0535	6.15	1.722519303	-1.196592019	2.526411357	0.03013	0.0611289	0.084764	0.020534026	-0.011663273	1.325354908	0.05096	0.08953615	0.124878	0.034067357	-0.066828642	1.079536548	28	32.63636364	45	7.571150114	1.020620726	2.041666667	6.1	13.47692308	17	3.377107056	-1.33924125	3.776427665	0.28	0.282307692	0.29	0.00421325	1.278019301	2.633333333	13	42.85	160	49.88313843	1.849337511	4.616376284	0.000012	0.00005285	0.00012	4.95089E-05	0.599978077	1.39808808	3	3.9	5	0.943398113	0.200089487	1.15351597	0.000001	1.20000015	2	0.678232733	-0.269240736	2.151227439	142	243.5	400	103.7990848	0.1998601	1.318815413	6	9	12	3	-1.77636E-15	1	0.62	1.013	1.44	0.365145177	-0.010666615	1.045065824	1132	7.71220141
La0.750Sr0.250Ga0.950Mg0.050O2.850	1.425	-2.49	-2.01625	-1.63	0.372220953	0.025569831	1.093621465	24.305	96.76810125	138.90547	33.9852983	0.230607201	1.594066953	2	2.85	3	0.357071421	-1.960392118	4.843137255	0.62	0.847	1.18	0.227101299	0.118058531	1.219574434	1.74	5.487	6.15	1.270435358	-1.977317882	5.077865799	0.03013	0.062422025	0.084764	0.022204592	-0.103544042	1.214025341	0.05096	0.087533625	0.124878	0.03584699	-0.011896792	1.013876599	28	29.0625	45	4.115044805	3.614784456	14.06666667	6.1	12.26190476	17	3.502444886	-1.091344294	2.483801447	0.28	0.28047619	0.29	0.002129589	4.248529157	19.05	13	27.025	160	22.92649941	4.797661049	28.34672159	0.000012	6.5E-05	0.00012	5.24476E-05	0.08552181	1.025349964	3	3.875	5	0.927024811	0.250066858	1.210247934	0.000001	1.450000025	2	0.545435539	-0.263453788	1.971397889	142	233.625	400	91.22491093	0.06787051	1.141606448	6	9	12	3	3.47E-18	1	0.62	1.0025	1.44	0.378607647	0.008400544	1.023573499	835	6.038430476
La0.750Sr0.250Ga0.900Mg0.100O2.825	1.4125	-2.49	-2.02875	-1.63	0.367404324	0.098905806	1.128313647	24.305	95.63265125	138.90547	35.59069882	0.096499264	1.75280065	2	2.825	3	0.379967104	-1.710674407	3.926406926	0.62	0.8495	1.18	0.225130518	0.109010844	1.233951751	1.74	5.38275	6.15	1.396304028	-1.748751682	4.220440964	0.03013	0.062092675	0.084764	0.021967195	-0.086439803	1.234837212	0.05096	0.08794475	0.124878	0.035517966	-0.024211651	1.026758821	28	30	45	5.477225575	2.373464416	6.633333333	6.1	12.47727273	17	3.561400621	-1.065458923	2.595934236	0.28	0.280909091	0.29	0.002874798	2.846049894	9.1	13	30.3	160	30.93315374	3.620483606	15.49047806	0.000012	0.000062625	0.00012	5.20527E-05	0.183622253	1.055393678	3	3.875	5	0.927024811	0.250066858	1.210247934	0.000001	1.40000005	2	0.583095069	-0.363172473	2.276813861	142	235.625	400	93.93340394	0.117758207	1.230944149	6	9	12	3	-1.388E-17	1	0.62	1.005	1.44	0.376397396	0.004289644	1.028721258	976	6.900505023
La0.750Sr0.250Ga0.850Mg0.150O2.800	1.4	-2.49	-2.04125	-1.63	0.362092443	0.172994578	1.17611573	24.305	94.49720125	138.90547	37.09200306	0.007858466	1.817038685	2	2.8	3	0.4	-1.5	3.25	0.62	0.852	1.18	0.22311432	0.100696603	1.248746425	1.74	5.2785	6.15	1.504522433	-1.545596777	3.532546166	0.03013	0.061763325	0.084764	0.021722211	-0.070241155	1.257103053	0.05096	0.088355875	0.124878	0.035181062	-0.035902831	1.03988619	28	30.83333333	45	6.335525936	1.788854382	4.2	6.1	12.67391304	17	3.60316496	-1.062006272	2.691811508	0.28	0.281304348	0.29	0.003367812	2.194690563	5.816666667	13	33.575	160	36.96815352	2.934245222	10.29453929	0.000012	6.025E-05	0.00012	5.15455E-05	0.283221181	1.105728606	3	3.875	5	0.927024811	0.250066858	1.210247934	0.000001	1.350000075	2	0.614410122	-0.384796894	2.333096937	142	237.625	400	96.52452732	0.153121988	1.284381825	6	9	12	3	1.388E-17	1	0.62	1.0075	1.44	0.374157387	0.000510097	1.033686546	1067	7.481156745
La0.750Sr0.250Ga0.800Mg0.200O2.775	1.3875	-2.49	-2.05375	-1.63	0.356263158	0.24808772	1.238138511	24.305	93.36175125	138.90547	38.50139018	-0.049301406	1.826093171	2	2.775	3	0.417582327	-1.317105548	2.734767025	0.62	0.8545	1.18	0.221051465	0.09319032	1.263878627	1.74	5.17425	6.15	1.598678966	-1.36499808	2.988846889	0.03013	0.061433975	0.084764	0.02146938	-0.05506985	1.280747116	0.05096	0.088767	0.124878	0.034836049	-0.046899155	1.053148358	28	31.57894737	45	6.930601777	1.420093894	3.016666667	6.1	12.85416667	17	3.63168684	-1.072559014	2.781611723	0.28	0.281666667	0.29	0.00372678	1.788854382	4.2	13	36.85	160	41.89245159	2.468523913	7.507721035	0.000012	0.000057875	0.00012	5.09226E-05	0.38508429	1.177971085	3	3.875	5	0.927024811	0.250066858	1.210247934	0.000001	1.3000001	2	0.640312221	-0.365674035	2.294465489	142	239.625	400	99.00749656	0.177158969	1.312423726	6	9	12	3	-2.776E-17	1	0.62	1.01	1.44	0.37188708	-0.002916473	1.038427575	1118	7.773436932
La0.750Sr0.250Ga0.750Mg0.250O2.750	1.375	-2.49	-2.06625	-1.63	0.349890608	0.324445428	1.315810726	24.305	92.22630125	138.90547	39.8286192	-0.084068562	1.80295389	2	2.75	3	0.433012702	-1.154700538	2.333333333	0.62	0.857	1.18	0.218940631	0.086576179	1.279252072	1.74	5.07	6.15	1.681138007	-1.202774599	2.557208941	0.03013	0.061104625	0.084764	0.021208422	-0.041069384	1.305664863	0.05096	0.089178125	0.124878	0.034482683	-0.057119368	1.066412501	28	32.25	45	7.361215932	1.154700538	2.333333333	6.1	13.02	17	3.64987671	-1.092116495	2.87019108	0.28	0.282	0.29	0.004	1.5	3.25	13	40.125	160	46.06364483	2.121006781	5.779508179	0.000012	0.0000555	0.00012	5.01797E-05	0.490066763	1.274499132	3	3.875	5	0.927024811	0.250066858	1.210247934	0.000001	1.250000125	2	0.661437592	-0.323968438	2.224488117	142	241.625	400	101.3902578	0.192258497	1.322450671	6	9	12	3	0	1	0.62	1.0125	1.44	0.369585917	-0.005966721	1.042898149	1167	7.981029694
La0.750Sr0.250Ga0.700Mg0.300O2.725	1.3625	-2.49	-2.07875	-1.63	0.342944511	0.402336039	1.410951068	24.305	91.09085125	138.90547	41.08165376	-0.102544884	1.761472934	2	2.725	3	0.446514277	-1.00780652	2.015673981	0.62	0.8595	1.18	0.216780419	0.08094949	1.294750719	1.74	4.96575	6.15	1.753550523	-1.055229072	2.211910532	0.03013	0.060775275	0.084764	0.020939034	-0.028409379	1.331714398	0.05096	0.08958925	0.124878	0.034120705	-0.066470513	1.079518675	28	32.85714286	45	7.679817175	0.948683298	1.9	6.1	13.17307692	17	3.659924095	-1.117575322	2.95987652	0.28	0.282307692	0.29	0.00421325	1.278019301	2.633333333	13	43.4	160	49.671823	1.845148068	4.609732141	0.000012	0.000053125	0.00012	4.93114E-05	0.599153111	1.39865347	3	3.875	5	0.927024811	0.250066858	1.210247934	0.000001	1.20000015	2	0.678232733	-0.269240736	2.151227439	142	243.625	400	103.6797202	0.200232742	1.319723634	6	9	12	3	2.776E-17	1	0.62	1.015	1.44	0.367253319	-0.008615418	1.047047166	1168	7.918491289
La0.700Sr0.300Ga0.950Mg0.050O2.825	1.4125	-2.49	-2.02	-1.63	0.376198086	0.020679383	1.097492892	24.305	95.4859645	138.90547	33.33256477	0.308851674	1.697581817	2	2.825	3	0.379967104	-1.710674407	3.926406926	0.62	0.8507	1.18	0.231252913	0.125657361	1.221998647	1.74	5.39925	6.15	1.340877301	-1.727483004	4.120669218	0.03013	0.0620684	0.084764	0.022599898	-0.111246675	1.216669573	0.05096	0.087586725	0.124878	0.035900655	-0.011747368	1.013996546	28	29.13333333	45	4.240545038	3.474396145	13.07142857	6.1	11.88571429	17	3.713461447	-0.833164369	1.924995693	0.28	0.28047619	0.29	0.002129589	4.248529157	19.05	13	27.575	160	22.84719622	4.782406383	28.27518099	0.000012	0.000065275	0.00012	5.21972E-05	0.084100089	1.027132324	3	3.85	5	0.90967027	0.299899509	1.275243928	0.000001	1.450000025	2	0.545435539	-0.263453788	1.971397889	142	233.75	400	91.10262071	0.067968455	1.142221499	6	9	12	3	1.83881E-15	1	0.62	1.0045	1.44	0.380696401	0.009742904	1.02508695	839	5.78002526
La0.700Sr0.300Ga0.900Mg0.100O2.800	1.4	-2.49	-2.0325	-1.63	0.371306814	0.092921117	1.13195183	24.305	94.3505145	138.90547	34.92628826	0.164441291	1.847248603	2	2.8	3	0.4	-1.5	3.25	0.62	0.8532	1.18	0.229277474	0.117057779	1.235855545	1.74	5.295	6.15	1.454412252	-1.537522693	3.506650691	0.03013	0.06173905	0.084764	0.022361489	-0.094861795	1.236795418	0.05096	0.08799785	0.124878	0.035571514	-0.024025357	1.026848923	28	30.125	45	5.622221536	2.267786838	6.142857143	6.1	12.11818182	17	3.781249957	-0.825484699	2.041653932	0.28	0.280909091	0.29	0.002874798	2.846049894	9.1	13	30.85	160	30.81602667	3.612886211	15.46502186	0.000012	0.0000629	0.00012	5.1813E-05	0.18239664	1.056783687	3	3.85	5	0.90967027	0.299899509	1.275243928	0.000001	1.40000005	2	0.583095069	-0.363172473	2.276813861	142	235.75	400	93.81197951	0.117991293	1.231801535	6	9	12	3	-1.388E-17	1	0.62	1.007	1.44	0.378485138	0.005691539	1.030195261	1028	6.864458581
La0.700Sr0.300Ga0.850Mg0.150O2.775	1.3875	-2.49	-2.045	-1.63	0.365923489	0.165859119	1.179237087	24.305	93.2150645	138.90547	36.41500866	0.068466351	1.902917879	2	2.775	3	0.417582327	-1.317105548	2.734767025	0.62	0.8557	1.18	0.227257365	0.109182755	1.250088053	1.74	5.19075	6.15	1.552720818	-1.363453409	2.992508607	0.03013	0.0614097	0.084764	0.022115606	-0.079384195	1.258274816	0.05096	0.088408975	0.124878	0.035234503	-0.035680263	1.039943403	28	31	45	6.480740698	1.69733685	3.880952381	6.1	12.33043478	17	3.829795633	-0.836330227	2.137487596	0.28	0.281304348	0.29	0.003367812	2.194690563	5.816666667	13	34.125	160	36.82131686	2.929037969	10.28095502	0.000012	0.000060525	0.00012	5.13162E-05	0.282177118	1.106807032	3	3.85	5	0.90967027	0.299899509	1.275243928	0.000001	1.350000075	2	0.614410122	-0.384796894	2.333096937	142	237.75	400	96.40377327	0.153438877	1.285344733	6	9	12	3	1.85962E-15	1	0.62	1.0095	1.44	0.376244269	0.001969352	1.035121658	1148	7.70742417
La0.700Sr0.300Ga0.800Mg0.200O2.750	1.375	-2.49	-2.0575	-1.63	0.360026041	0.239726218	1.240422926	24.305	92.0796145	138.90547	37.81113072	0.005938887	1.904429497	2	2.75	3	0.433012702	-1.154700538	2.333333333	0.62	0.8582	1.18	0.225191385	0.102104366	1.264617534	1.74	5.0865	6.15	1.638545926	-1.204727324	2.573034223	0.03013	0.06108035	0.084764	0.021861998	-0.064933308	1.281028326	0.05096	0.0888201	0.124878	0.034889392	-0.04664109	1.053169825	28	31.77777778	45	7.067575064	1.33630621	2.785714286	6.1	12.525	17	3.863531416	-0.85831272	2.224396006	0.28	0.281666667	0.29	0.00372678	1.788854382	4.2	13	37.4	160	41.71977948	2.464418145	7.499119858	0.000012	0.00005815	0.00012	5.07033E-05	0.384211448	1.178809524	3	3.85	5	0.90967027	0.299899509	1.275243928	0.000001	1.3000001	2	0.640312221	-0.365674035	2.294465489	142	239.75	400	98.8872464	0.177523789	1.313408047	6	9	12	3	1.80411E-15	1	0.62	1.012	1.44	0.373973261	-0.001402306	1.039824917	1134	7.693961041
La0.700Sr0.300Ga0.750Mg0.250O2.725	1.3625	-2.49	-2.07	-1.63	0.353588744	0.314760418	1.316885513	24.305	90.9441645	138.90547	39.12456854	-0.032841017	1.874875401	2	2.725	3	0.446514277	-1.00780652	2.015673981	0.62	0.8607	1.18	0.22307826	0.095903847	1.279349638	1.74	4.98225	6.15	1.713764114	-1.059163166	2.232411846	0.03013	0.060751	0.084764	0.021600391	-0.051649427	1.304948265	0.05096	0.089231225	0.124878	0.03453594	-0.056826809	1.066395627	28	32.47368421	45	7.485905501	1.075705748	2.157142857	6.1	12.704	17	3.885715378	-0.887146422	2.308167126	0.28	0.282	0.29	0.004	1.5	3.25	13	40.675	160	45.86741082	2.117506946	5.773568913	0.000012	0.000055775	0.00012	4.99702E-05	0.489358852	1.275163963	3	3.85	5	0.90967027	0.299899509	1.275243928	0.000001	1.250000125	2	0.661437592	-0.323968438	2.224488117	142	241.75	400	101.2703683	0.192645928	1.323405533	6	9	12	3	0	1	0.62	1.0145	1.44	0.371671562	-0.004400394	1.044259493	1183	8.02619632
La0.700Sr0.300Ga0.700Mg0.300O2.700	1.35	-2.49	-2.0825	-1.63	0.34658152	0.391203193	1.410369732	24.305	89.8087145	138.90547	40.36339465	-0.054364926	1.828048322	2	2.7	3	0.458257569	-0.872871561	1.761904762	0.62	0.8632	1.18	0.220916636	0.090672951	1.294171228	1.74	4.878	6.15	1.779720765	-0.924481363	1.955738568	0.03013	0.06042165	0.084764	0.021330493	-0.039697822	1.329890556	0.05096	0.08964235	0.124878	0.034173887	-0.066144737	1.07946124	28	33.1	45	7.790378681	0.872871561	1.761904762	6.1	12.86923077	17	3.898793623	-0.920230818	2.391676945	0.28	0.282307692	0.29	0.00421325	1.278019301	2.633333333	13	43.95	160	49.45348825	1.842013509	4.605444388	0.000012	0.0000534	0.00012	4.91115E-05	0.598607939	1.399209828	3	3.85	5	0.90967027	0.299899509	1.275243928	0.000001	1.20000015	2	0.678232733	-0.269240736	2.151227439	142	243.75	400	103.5600671	0.200624778	1.320619366	6	9	12	3	1.83187E-15	1	0.62	1.017	1.44	0.369338598	-0.007000021	1.048375033	1183	7.961486442
Sr0.900Ce0.100CoO2.550	1.275	-2.49	-2.0165	-1.56	0.45792221	-0.016706073	1.017894521	58.933194	75.901397	140.116	20.2961145	1.377997812	5.30445923	2	2.05	3	0.217944947	4.12948321	18.05263158	0.745	0.954	1.18	0.212088425	0.066933101	1.051949996	2.64	5.9565	8.86	3.032799491	-0.148763959	1.06380458	0.03013	0.09114435	0.15034	0.05932124	-0.01162495	1.012978856	0.124878	0.14088035	0.156813	0.015933336	-0.000255312	1.000332478	22	165.6363636	180	45.42180639	-2.846049894	9.1	6.1	41.445	76	34.59561352	-0.006602634	1.007735222	0.24	0.293	0.31	0.019	-0.871264033	3.446390068	11	66.3	100	34.08240015	-0.078760799	1.144560126	0.000006	0.00001715	0.000023	5.49795E-06	-0.089992197	1.584917859	3	3.5	4	0.5	0	1	1	1.6	3	0.583095189	0.363173474	2.276816609	147	298.65	445	146.7812233	-0.015854779	1.017095402	6	9	12	3	0	1	0.745	1.0875	1.44	0.343156305	0.010551538	1.011892932	831.6919733	6.044278365
Sr0.900Ce0.100FeO2.550	1.275	-2.49	-2.0415	-1.61	0.43300433	-0.018557936	1.019600969	55.845	74.3573	140.116	21.60364789	1.199605281	4.625655233	2	2.55	3	0.497493719	-0.201007563	1.04040404	0.645	0.904	1.18	0.261498566	0.046618731	1.040946162	2.64	5.4635	7.874	2.56477499	-0.17868208	1.054436617	0.03013	0.08647285	0.140997	0.054660474	-0.013582113	1.014914751	0.09544	0.11019385	0.125575	0.014754591	0.000305042	1.000416976	22	156.5454545	170	42.54700852	-2.846049894	9.1	6.1	44.445	82	37.59237256	-0.005621919	1.006658494	0.24	0.283	0.29	0.011	-2.86701728	11.75992077	11	55.8	79	23.75205254	-0.171768897	1.352570597	0.000006	0.00001665	0.000023	5.88451E-06	0.022338124	1.341593575	3	3.5	4	0.5	0	1	1	1.6	3	0.583095189	0.363173474	2.276816609	147	311.15	470	159.2473783	-0.01358899	1.014921457	6	9	12	3	0	1	0.645	1.0375	1.44	0.39307283	0.008132011	1.009377599	858.8849619	5.849837271
Sr0.950Ce0.050Fe0.800Co0.200O2.525	1.2625	-2.49	-2.04075	-1.56	0.441754386	-0.006172282	1.013934827	55.845	73.3537194	140.116	18.74893389	0.966773434	4.517809761	2	2.425	3	0.494342998	0.303433042	1.092071611	0.645	0.91825	1.18	0.256167792	-0.008527069	1.056957752	2.64	5.45885	8.86	2.703192479	-0.051308609	1.068527784	0.03013	0.086952475	0.15034	0.056045665	0.000121552	1.017015556	0.09544	0.116313725	0.156813	0.019372354	0.457058806	2.468739721	22	164.8571429	180	32.1814583	-4.142567564	18.50105902	6.1	43.6475	82	37.21116088	0.003026904	1.011000916	0.24	0.286	0.31	0.011575837	-0.727196705	8.121630653	11	58.5	100	25.67196915	0.103409687	1.472073725	0.000006	0.000017175	0.000023	5.62978E-06	-0.020847727	1.2483449	3	3.5	4	0.5	-2.776E-17	1	1	1.55	3	0.545435606	0.263454526	1.971400325	147	307.325	470	158.0446753	-0.001386588	1.014889935	6	9	12	3	1.80411E-15	1	0.645	1.05	1.44	0.386345053	-0.010804522	1.023044555	619.1587705	4.958554085
Sr0.850Ce0.150Fe0.800Co0.200O2.575	1.2875	-2.49	-2.03225	-1.56	0.434606072	-0.023200388	1.033261619	55.845	75.9785194	140.116	23.6075563	1.269186294	4.349978421	2	2.475	3	0.499374609	0.100125235	1.010025063	0.645	0.90975	1.18	0.250089859	0.037982786	1.102653233	2.64	5.66535	8.86	2.636904867	-0.223463721	1.151018651	0.03013	0.087861825	0.15034	0.055258348	-0.011969197	1.031433253	0.09544	0.116348575	0.156813	0.01938835	0.45167619	2.458035418	22	152.4347826	180	50.65469298	-2.169939115	5.759714152	6.1	44.0425	82	36.85067766	-0.002188465	1.017606557	0.24	0.284	0.31	0.015297059	-1.277269188	5.979837826	11	57.3	100	27.25454091	-0.014040838	1.578367248	0.000006	0.000016325	0.000023	5.95981E-06	0.036890377	1.464975653	3	3.5	4	0.5	-2.776E-17	1	1	1.65	3	0.614410286	0.384797986	2.333099425	147	309.975	470	155.7620762	-0.014325034	1.030087662	6	9	12	3	-2.776E-17	1	0.645	1.045	1.44	0.381886763	-0.003265647	1.032702713	987.5636463	5.861706881
Sr0.800Ce0.200Fe0.800Co0.200O2.600	1.3	-2.49	-2.028	-1.56	0.430924587	-0.030866708	1.042799888	55.845	77.2909194	140.116	25.59387875	1.233133574	3.864952425	2	2.5	3	0.5	-2.6229E-15	1	0.645	0.9055	1.18	0.246885095	0.060012751	1.128170734	2.64	5.7686	8.86	2.596977944	-0.311817807	1.21832955	0.03013	0.0883165	0.15034	0.054854799	-0.017324694	1.038363728	0.09544	0.116366	0.156813	0.019396319	0.448989487	2.452724978	22	147	180	56.02082946	-1.771323547	4.170347315	6.1	44.24	82	36.66751151	-0.004430737	1.020616861	0.24	0.283	0.31	0.016763055	-1.24320168	5.01534935	11	56.7	100	27.99303485	-0.049126667	1.588344141	0.000006	0.0000159	0.000023	6.07371E-06	0.089119263	1.525987416	3	3.5	4	0.5	-2.776E-17	1	1	1.7	3	0.640312424	0.36567515	2.294467579	147	311.3	470	154.5911058	-0.020075156	1.037423973	6	9	12	3	-1.77636E-15	1	0.645	1.0425	1.44	0.37961329	2.776E-17	1.037215509	459.7944103	3.855756943
